minimizedAffinity,ID,smiles
-8.00213,2216863,Cc1csc2nc([C@H](C)Nc3ncnc4[nH]c[nH+]c34)c(-c3cccc(F)c3)c(=O)n12
-6.67233,2216870,CC[C@H](Nc1ncnc2[nH]c[nH+]c12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1
-6.27816,2218855,CCOCC(C)(C)[C@@H](O)/C=C/[C@H]1C=CC(=O)[C@H]1C/C=C\CCCC(=O)O
-6.41076,2218857,CCCCC[C@H](O)/C=C/[C@H]1[C@H]2CC(SCCCC(=O)OC)=N[C@@H]2C[C@H]1O
-5.38147,2218859,CCOC(=O)Nc1ccc(SC[C@@H]2CO[C@](Cn3ccnc3)(c3ccc(OC)cc3)O2)cc1
-6.44547,2218861,CCC[NH+]1C[C@@H](NS(=O)(=O)N(CC)CC)C[C@H]2Cc3c(O)cccc3C[C@H]21
-9.22348,2218871,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)Oc2c(C)c(C)c3c(c2C)CC[C@](C)(CCC[C@@H](C)CCC[C@@H](C)CCCC(C)C)O3)C(C)(C)CCC1
-7.06915,2218882,N#Cc1ccc([C@H]([C@H](O)Cc2ccc(F)cc2)n2cncn2)cc1
-7.05943,2218883,CCCCCOc1cccc(NC(=O)O[C@@H]2CCCC[C@@H]2[NH+]2CCCC2)c1
-6.84378,2218886,O=C(CC[C@H]1CCC(=O)[C@H]1CCCCCCCO)COc1ccccc1
-6.40421,2218890,CC1=C(C(=O)OCC[N@H+](C)Cc2ccc(F)cc2)[C@H](c2cccc3c2OCO3)C(C(=O)OC(C)C)=C(C)N1
-5.91052,2218896,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@H]1CCC(=O)C[C@H]21
-6.96149,2218897,Cc1cc(C2=C(/C=C/[C@H]3C[C@H](O)CC(=O)O3)C(C)(C)CC(C)(C)C2)ccc1F
-7.99842,2218899,Fc1ccc2c(c1)[C@@H](OCc1c(F)cccc1F)[C@@H](Cn1ccnc1)S2
-6.81241,2218900,C[C@@H]1C[N@@H+]([C@H]2CC[C@@](C#N)(c3ccc(F)cc3)CC2)CC[C@]1(C(=O)O)c1ccccc1
-7.06849,2218904,FC(F)(F)c1cccc(N2CC[NH+](CCc3nnc4n3C[C@H]3CCC[C@@H]43)CC2)c1
-7.74541,2218905,COC(=O)C1=C(C)NC(C)=C(C(=O)OC[C@@H]2CCCO2)[C@H]1c1ccccc1[N+](=O)[O-]
-5.64671,2218906,CCOCC(C)(C)[C@H](O)/C=C/[C@@H]1[C@H](C/C=C\CCCC(=O)O)C(=O)C[C@@H]1O
-7.72297,2218915,CCOC(=O)C[C@H](O)C[C@H](O)/C=C/C1=C(c2ccc(F)cc2)c2ccccc2OC12CCCC2
-5.49306,2218923,O=C(O)CCC/C=C\C[C@H]1[C@H](SC[C@H](O)COc2cccc(Cl)c2)[C@@H](O)C[C@H]1O
-6.20955,2219418,C=CC[N@H+]1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](OCCOCCOCCOCCOCCOCCOCCOC)CC[C@@]3(O)[C@H]1C5
-7.30263,2219421,O=C(O)c1ccc(/C=C/S(=O)(=O)Cc2ccc(Cl)cc2)cc1
-7.44583,2219422,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](C[NH3+])Cc2cccc(F)c2)sc1Cl
-5.26507,2219424,CCCCCC(=O)OCN1C(=O)CCc2ccc(OCCCC[NH+]3CCN(c4cccc(Cl)c4Cl)CC3)cc21
-6.48560,2219425,CCCCCCCCCCCC(=O)OCN1C(=O)CCc2ccc(OCCCC[NH+]3CCN(c4cccc(Cl)c4Cl)CC3)cc21
-6.05527,2220404,O=C(O)CCC/C=C\C[C@H]1[C@@H](/C=C/[C@@H](O)COc2cccc(Cl)c2)[C@@H](O)C[C@@H]1O
-6.00034,2220475,CCOC(=O)Nc1ccc(SC[C@H]2CO[C@@](Cn3ccnc3)(c3ccc(Cl)cc3Cl)O2)cc1
-6.70942,2220476,CCn1nnn(CC[N@@H+]2CC[C@@H](N(C(=O)COC)c3ccccc3F)[C@H](C)C2)c1=O
-8.66130,2220486,CNC(=O)c1cccc2cc(Oc3ccnc4cc(OCC5([NH3+])CC5)c(OC)cc34)ccc12
-7.13183,2221306,Fc1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1
-7.51409,2263632,COc1cccc(-c2cc(F)c(Nc3ncccc3C(=O)O)c(F)c2)c1
-7.28121,2303613,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CS[C@H]12)c1csc(N)n1
-6.91816,2303614,CC(=O)N[C@@H]1[C@@H](COC[C@@H]2O[C@H](C(=O)O)[C@@H](CO)[C@H](O)[C@H]2O)[C@@H](CS(=O)(=O)[O-])[C@@H](CO)O[C@H]1CO
-8.93789,2304034,Nc1nc(/C(=N\O[C@H](C(=O)O)c2ccc(O)c(O)c2)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=CCS[C@H]23)cs1
-8.19988,2304040,Cc1nnc(SCC2=C(C(=O)OCc3oc(=O)oc3C)N3C(=O)[C@@H](NC(=O)[C@H](OC(=O)[C@@H](C)[NH3+])c4ccccc4)[C@H]3SC2)s1
-6.87019,2304041,C=CC[C@H]1C(=O)C(C)(C)[C@@H](O)CC(=O)O[C@H](c2ccc3sc(C)nc3c2)C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@@H]1O
-7.59907,2312181,C[N@@H+]1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4)oc23)[C@@H]1CO
-9.25343,2316582,Cc1ccc(C(=O)Nc2ccc(C[NH+]3CC[NH+](C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]ncc2c1
-9.09500,2323775,Cn1cc(-c2cnc3ccc4ccc(CS(=O)(=O)NCc5ccccn5)cc4c(=O)c3c2)cn1
-7.14908,2325429,Cc1ccc(C(=O)N(CCC[NH3+])[C@@H](c2oc3cc(Cl)ccc3c(=O)c2Cc2ccccc2)C(C)C)cc1
-6.81645,2325741,[NH3+]C1(C(=O)N[C@@H](CCO)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1
-6.63102,2331680,CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOC[C@@H]4C)n2)CC[N@@H+](C2COC2)C3)cc1
-7.23146,2333941,C[C@@]1(c2cc(-c3cncnc3)c(F)cc2F)CCSC(N)=[NH+]1
-8.01142,2336071,CCc1cc(/C(C)=N/OCc2ccc(C3CCCCC3)c(C(F)(F)F)c2)ccc1C[NH+]1CC(C(=O)O)C1
-6.90785,2336325,CNC(=O)c1cccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)c1
-8.36796,2338329,Cc1nc(C(=O)NCC(=O)O)c(O)c2ccc(Oc3ccccc3)cc12
-6.56942,2338397,C[C@H](NC(=O)CCC(F)(F)F)C(=O)N[C@@H]1C(=O)N(CCO)c2ncccc2-c2ccccc21
-6.95465,2338675,Nc1nc2c(c(=O)[nH]1)N[C@@H]1[C@H](N2)O[C@@H]2CO[P@](=O)(O)O[C@@H]2C1(O)O
-6.65717,2346976,CC(=O)N1CC[NH+](CCOc2ccc(C3CCN(C4=[NH+]n5c(nnc5C(F)(F)F)CC4)CC3)cc2)CC1
-7.03948,2347655,CON(C)C(=O)N1N=C(c2cc(F)ccc2F)S[C@@]1(CCC[NH3+])c1ccccc1
-8.58112,2359248,CC1=C(/C=C\C(C)=C\C=C\C(C)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C2=C(C)C[C@@H](O)CC2(C)C)C(C)(C)C[C@H](O)C1
-6.45934,2362372,COc1cc(/C=C2/CCC/C(=C/c3ccc(O)c(OC)c3)C2=O)ccc1O
-7.19056,2364601,COCCOCCOCCOC(=O)/C(C#N)=C/c1ccc2cc(N3CCCCC3)ccc2c1
-6.35480,2364605,C[NH+](C)[C@]1(c2ccccc2)CC[C@]2(CC1)OCCc1c3cc(F)ccc3[nH]c12
-6.96601,2364611,Cc1cccc(-c2nn3c(c2-c2ccnc4ccc(C(N)=O)cc24)CCC3)n1
-6.17493,2364615,CC(C)(Cc1ccc(Oc2ncccc2C#N)cc1)[NH2+]C[C@H](O)COc1ccccc1-c1cccs1
-9.15290,2364618,CC(C)(O)c1ccccc1-c1ccc2[nH]c(/C=C/c3ccc(C(F)(F)F)cc3)[nH+]c2c1
-5.89519,2364619,C[N@+]1(CC2CC2)CC[C@]23CC(=O)CC[C@@]2(O)[C@H]1Cc1ccc(C(N)=O)c(O)c13
-9.33596,2364624,O=C(O)C[C@H]1CC[C@H](c2ccc(-c3ccc(Nc4ccc(C(F)(F)F)nc4)cn3)cc2)CC1
-6.83889,2364626,CC(C)(C)Cn1c(N)nc2ccc(-c3[nH]c(C(C)(C)C)[nH+]c3-c3ccc(F)cc3)nc21
-9.60735,2364628,O=C(CCCCCCNC(=O)c1cnc(N(c2ccccc2)c2ccccc2)nc1)NO
-6.02878,2364632,CON(C)Cc1ccc(O)c2c1C[C@H]1C[C@H]3[C@H]([NH+](C)C)C(=O)[C@@H](C(N)=O)C(=O)[C@@]3(O)C(=O)[C@@H]1C2=O
-6.41621,2364634,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[C@]1(C(F)(F)F)CC1(F)F
-7.22497,2364638,C[C@@H]1[C@H](c2ccccc2)C[C@H](NC(=O)c2cnc3c(c2)C[C@@]2(C3)C(=O)Nc3ncccc32)C(=O)N1CC(F)(F)F
-6.30218,2364639,COc1cc2c(cc1OC)[C@H]1C[C@@H](OC(=O)[C@@H]([NH3+])C(C)C)[C@H](CC(C)C)C[N@H+]1CC2
-6.85098,2365940,C[N+]1(C)[C@@H]2CC[C@H]1C[C@H](CC(C#N)(c1ccccc1)c1ccccc1)C2
-10.01175,2367736,CCCCCCCCCCCCC/C=C/[C@H](O)[C@@H](CO)NC(=O)[C@@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2[N@@H+](C)C1
-8.85083,2368199,CC(C)c1nc(-c2ccccc2)cc(-c2ccc(F)cc2)c1/C=C/[C@@H]1C[C@@H](O)CC(=O)O1
-6.42250,2375142,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H]([NH3+])c3cccc(NS(C)(=O)=O)c3)[C@H]2SC1
-7.22769,2375143,C[C@@H](COc1ccccc1)[NH2+][C@@H](CO)[C@H](O)c1ccccc1
-6.82909,2381408,CC(C)(C)C[C@@H]1[NH2+][C@@H](C(=O)N[C@H]2CC[C@H](O)CC2)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12
-8.99832,2381848,CCC[C@H](Oc1cc(C)c(-n2cc(C(F)(F)F)cn2)c(C)c1)c1ccc(C(=O)NCCC(=O)O)cc1
-6.98547,2386346,CCOc1cc(C(C)(C)C)ccc1C1=[NH+][C@@](C)(c2ccc(Cl)cc2)[C@@](C)(c2ccc(Cl)cc2)N1C(=O)N1CC[NH+](CCCS(C)(=O)=O)CC1
-5.73044,2386558,CN(C)C(=O)[C@H]1C[C@@H]1c1ccc(-c2ncn(C)c2Sc2ccc(Cl)cn2)cc1
-6.26688,2386889,Cn1cc(-c2cnn3c(N)c(Br)c([C@@H]4CCC[NH2+]C4)nc23)cn1
-8.18834,2387080,Cc1nc(-c2cn3c(n2)-c2ccc(-c4cnn(C(C)(C)C(N)=O)c4)cc2OCC3)n(C(C)C)n1
-6.90612,2387144,COc1cccc(/C=N/N(C(=O)C(F)(F)F)c2ccc(C)cc2C)c1
-6.00712,2387408,CCCC[C@]1(CC)CS(=O)(=O)c2cc(C[NH2+]C(CC(=O)O)CC(=O)O)c(OC)cc2[C@@H](c2ccccc2)[NH2+]1
-8.13743,2392545,COc1cc(C(=O)NC2CC[NH+](C)CC2)c(F)cc1Nc1ncc2c(n1)N(C1CCCC1)CC(F)(F)C(=O)N2C
-6.85988,2393130,COc1cc(OC)c2c(=O)[nH]c(-c3cc(C)c(OCCO)c(C)c3)nc2c1
-7.27300,2396661,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1
-6.64685,2396989,NC1=[NH+][C@@]2(c3cc(NC(=O)c4ccc(F)cn4)ccc3F)COC[C@H]2CS1
-8.59180,2397415,Cc1cc(C[C@@H](NC(=O)N2CCC(c3cc4ccccc4[nH]c3=O)CC2)C(=O)N2CC[NH+](C3CC[NH+](C)CC3)CC2)cc2cn[nH]c12
-9.35988,2397450,OC[C@H]1O[C@@H](c2cc(Cc3cc4cccccc-4c3)ccc2O)[C@H](O)[C@@H](O)[C@@H]1O
-7.43418,2397733,COc1cc([C@@H]2[C@H]3CO[C@@]4(O)C(=O)[C@@H]2C=C([C@H]2Oc5cc(O)cc(O)c5C(=O)[C@@H]2O)[C@@H]34)ccc1O
-7.15151,2397751,CCOC(=O)c1c(C)cc2nc(COC(=O)NCCO)n(-c3ccccc3S(=O)(=O)NC)c(=O)c2c1C
-6.85505,2402737,COc1cc(C(=O)O)ccc1NC(=O)[C@@H]1[NH2+][C@@H](CC(C)(C)C)[C@](C#N)(c2ccc(Cl)cc2F)[C@H]1c1cccc(Cl)c1F
-7.87889,2403108,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CC[NH2+]CC1
-7.67552,2403238,C[C@H]1CO[C@@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12
-8.65731,2403318,Cn1c(C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Br)cn5)n(C)c4c3)CCC2)nc2ccc(/C=C/C(=O)O)cc21
-8.22827,2408045,CNC(=O)C[NH+]1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1
-7.74316,2419346,CN(C)c1cc2c(cc1Sc1nc3c(N)nccc3n1CC[NH2+]CC(C)(C)C)OCO2
-9.33970,2431768,C[NH2+][C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(C(=O)c2ccc(F)cc2)cs1)C1CCCCC1
-7.22384,2442750,Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc(S(C)(=O)=O)cc1
-5.70136,2443262,COc1ccsc1C[NH2+]CC[C@@]1(c2ccccn2)CCOC2(CCCC2)C1
-6.98277,3039502,C[C@H](Nc1ncnc2[nH+]c[nH]c12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1
-6.74720,3039503,CC(C)(C)C#Cc1cc(N(C(=O)[C@H]2CC[C@H](C)CC2)[C@H]2CC[C@H](O)CC2)c(C(=O)O)s1
-6.86467,3039509,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H]([NH+](C)C)[C@H]2O)[C@@H](CC[NH+]2CCCCC2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1C[NH+]1CCCCC1
-7.70396,3039511,COc1cc(C[NH2+]CCC2CCOCC2)ccc1Oc1cnc(C(N)=O)cn1
-8.02615,3039513,CC[C@@](C)(Nc1ccnc(-c2c[nH]c3ncccc23)n1)C(=O)NCC(F)(F)F
-10.26301,3039515,CCCCC1(CCCC)CN(c2ccccc2)c2cc(SC)c(OCC(=O)N[C@@H](C(=O)NCC(=O)O)c3ccccc3)cc2S(=O)(=O)C1
-6.64270,3039517,Cc1cnc(NC(=O)Nc2cc(Br)c(C)cc2OC[C@@H]2C[NH2+]CCO2)cn1
-6.21254,3039518,COc1cc(NC(=O)CC[NH+]2CCC(OC(=O)Nc3ccccc3-c3ccccc3)CC2)c(Cl)cc1C[NH2+]C[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12
-6.87309,3039523,CCC[C@@H](N(NC(=O)c1cccc(OC)c1CC)C(=O)c1cc(C)cc(C)c1)C(C)(C)C
-9.36632,3039525,C[NH+]1CC[NH+](C2CCN(C(=O)Nc3cc(Oc4ccc(NC(=O)C5(C(=O)Nc6ccc(F)cc6)CC5)c(F)c4)ccn3)CC2)CC1
-5.88800,3039528,C[N@H+]1CC[N@H+]([C@@H]2C[C@@H](c3ccccc3)c3ccc(Cl)cc32)CC1(C)C
-6.06926,3039530,O=c1ccc2c([C@@H](O)C[NH2+]CCCCCCOCC(F)(F)c3ccccc3)ccc(O)c2[nH]1
-7.40716,3039531,Cc1c(F)cccc1NC(=O)Nc1ccc(Cl)c(S(=O)(=O)[C@H]2CCC[NH2+]C2)c1O
-7.29775,3039532,CCOC(=O)NC(=[NH2+])NC(=O)Cc1c(Cl)cccc1Cl
-6.70345,3039733,C[C@@H](C[N@H+]1CC[C@@]2(C)c3cccc(O)c3C[C@@H]1C2(C)C)OCc1ccccc1
-8.71257,3040440,CNC(=O)c1ccccc1Nc1cc(Nc2ccc(N3CCOCC3)cc2OC)ncc1C(F)(F)F
-5.92324,3084803,CO[C@H]1[C@@H](O)[C@H]([NH3+])[C@@H](O[C@H]2O[C@H]([C@H](C)[NH3+])CC[C@H]2[NH3+])[C@H](O)[C@@H]1N(C)C(=O)C[NH3+]
-6.69868,3085199,C[N+]1(C)[C@@H]2C[C@@H](O[C@@H]3c4ccccc4CSc4ccccc43)C[C@H]1[C@@H]1O[C@@H]12
-7.69537,3085474,NC(=[NH2+])c1ccc(-c2ccc(OC[C@@H]3C[C@@H](CC(=O)O)C(=O)N3)cc2)cc1
-5.96483,3092562,Cc1nc(-c2cnn(C)c2-c2ccc(C(F)(F)F)cn2)c2c(N3CCC3)ncnn12
-8.43833,3092650,O=C1CCCN1c1ccc(Oc2ccc3c(c2)CC[NH+](C2CCC2)CC3)nc1
-6.26954,3099551,C[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)CCCC[C@@H]1CCSS1)C(=O)O
-6.85205,3109802,COc1ncnc(Cn2cc(C(=O)NCCO)c3ncc(C)cc32)c1C
-5.02356,3112741,O=C(NC1CC[NH2+]CC1)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)[O-]
-8.01559,3113165,COc1cccc(CNc2ccc(S(=O)(=O)Nc3nc4ccccc4s3)cc2)c1O
-7.99571,3113974,CS(=O)(=O)Nc1ccc(C(=O)O[C@@H](Cc2c(Cl)c[n+]([O-])cc2Cl)c2ccc(OC(F)F)c(OCC3CC3)c2)cc1OCC1CC1
-6.65926,3114577,[NH3+]CC(=O)Nc1cncc(-c2nn3c(=O)cc(N4CC[NH2+]CC4)nc3s2)c1
-8.09830,3115681,C[NH+]1CCN(c2ccc(Nc3ncc4cc(C#N)c(=O)n(C5CCCC5)c4n3)cc2)CC1
-8.00129,3120215,COc1cccc2cc(-c3nc([C@H]4CC[C@H](C(=O)O)CC4)n4ncnc(N)c34)[nH]c12
-7.44924,3121539,CC1=CC[C@H](C(=O)N(c2cc(C#CC(C)(C)C)sc2C(=O)O)[C@H]2CC[C@](O)(CO[C@H]3CCOC3)CC2)CC1
-9.45880,3121849,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1[nH]cc(-c2ccc3cc(-c4ccc5[nH]c([C@@H]6CCCN6C(=O)[C@@H](NC(=O)OC)C(C)C)[nH+]c5c4)ccc3c2)[nH+]1)C(C)C
-7.17676,3125702,CC(C)[C@@H](CS(=O)(=O)C(C)C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1
-5.10209,3126832,CC(C)[C@H]1NC(=O)[C@H]2CSSCC/C=C/[C@H](CC(=O)N[C@H](C)C(=O)N2)OC(=O)C[C@@H]1O
-7.19114,3126842,COc1ccc2c(c1)[C@@H]1C[C@]1(C(=O)N1[C@@H]3CC[C@H]1C[N@@H+](C)C3)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)N(C)C)cc21
-7.73702,3128043,Cc1nc(Nc2n[nH]c3c2CN(C(=O)N[C@H](C[NH+](C)C)c2ccccc2)C3(C)C)c2sccc2n1
-7.89487,3133037,Cc1c(Cc2ccccc2)nnc(N2CCN(c3cnc(C(C)(C)O)cn3)[C@H](C)C2)c1C
-6.97877,3137301,CCOC(=O)[C@H](C)C[C@@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O
-7.60350,3137304,Cc1ncccc1NC(=O)c1ccc2c(c1)CC[C@@H]1C[C@@](O)(C(F)(F)F)CC[C@@]21Cc1ccccc1
-7.43945,3137306,[NH3+][C@H](CCC(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)O)C(=O)O
-7.47479,3137308,NC(=O)c1cnc2[nH]ccc2c1N[C@@H]1[C@@H]2C[C@@H]3C[C@H]1C[C@@](O)(C3)C2
-8.03894,3137312,COc1c(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(-n2ccc(=O)[nH]c2=O)cc1C(C)(C)C
-7.66788,3137313,NC(=O)c1cccc([C@H]2C[C@H]3CC[C@@H](C2)[N@@H+]3CCN(CC2CCCCC2)C(=O)[C@@H](O)CO)c1
-7.87994,3137314,CC#CC[C@H](C)[C@H](O)/C=C/[C@@H]1[C@H]2c3cccc(CCCC(=O)O)c3O[C@H]2C[C@H]1O
-7.80052,3137316,Cc1ncccc1NC(=O)c1ccc2c(c1)CC[C@@H]1C[C@@](OP(=O)(O)O)(C(F)(F)F)CC[C@@]21Cc1ccccc1
-7.70185,3137320,Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1
-8.03138,3137321,COc1ccc2c3c1O[C@H]1C(OC(=O)c4ccccc4)=CC[C@@H]4[C@@H](C2)[N@@H+](C)CC[C@@]341
-8.70249,3137331,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nccnc3N(C)S(C)(=O)=O)n2)cc1
-8.07463,3137336,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](C[NH3+])Cc2ccc(F)c(F)c2)oc1Cl
-6.31167,3138543,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@]4(C)[C@@H](O)[C@@H]([N+]5(C)CCCCC5)C[C@@H]34)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1
-6.02591,3138624,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H]([NH+](C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1C
-5.79580,3138665,C=C[C@H]1C[N@@H+]2CC[C@H]1C[C@H]2[C@H](OC(=O)OCC)c1ccnc2ccc(OC)cc12
-5.71265,3139186,Cc1nc(N2CC[NH+](C)CC2)c2nc(-c3ccccc3Cl)n(C3CCOCC3)c2n1
-4.65271,3142543,CC[C@@H](COC(=O)c1cc(OC)c(OC)c(OC)c1)[N@H+](C)CC[N@H+](C)[C@@H](CC)COC(=O)c1cc(OC)c(OC)c(OC)c1
-8.66843,3182444,O=C(O)[C@]1(Cc2cccc(Nc3nccs3)n2)CC[C@@H](Oc2cccc(Cl)c2F)CC1
-6.32922,3182621,Cc1cc(C(=O)NOCCO)c(Nc2ccc(I)cc2F)n(C)c1=O
-5.20670,3183075,CN/C(=C\[N+](=O)[O-])NCCSCc1csc(C[NH+](C)C)n1
-6.91690,3183409,CNC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F
-6.16705,3183740,NC(=O)Cn1c(=O)cc(CC[NH+]2CCN(c3nccc4sccc34)CC2)c2ccc(F)cc21
-9.02283,3184679,COc1cc(CCc2cc(NC(=O)c3ccc(N4C[C@@H](C)[NH2+][C@@H](C)C4)cc3)n[nH]2)cc(OC)c1
-8.71754,3184846,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CC[N@@H+]3C[C@H]2C[C@@H](OC(=O)COc2ccc(OC)cc2)[C@@H]1OC
-6.08310,3185463,C[NH+]1CCN(c2ccccc2/C=C2\SCCN(c3ccc(Cl)c(Cl)c3)C2=O)CC1
-8.97111,3186534,N#CC1(c2ccc(NC(=O)c3cccnc3NCc3ccncc3)cc2)CCCC1
-6.02440,3186538,COC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H]([NH3+])C3=CCC=CC3)[C@H]2SC1
-6.77499,3186849,O=C(O)CCCC[C@H](CCSCc1ccccc1)SCc1ccccc1
-8.30958,3187384,CCC(C)(C)OC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
-5.78019,3187503,CC(C)c1noc(N2CCC(COc3ccc(-c4ccc(S(C)(=O)=O)cc4)nc3)CC2)n1
-7.09471,3187723,Cn1cnc2c(F)c(Nc3ccc(Br)cc3F)c(C(=O)NOCCO)cc21
-6.69102,3187812,CC(=O)S[C@H](C(=O)N[C@H]1Cc2ccccc2[C@H]2CCC[C@@H](C(=O)O)N2C1=O)C(C)C
-7.56419,3188267,CNC(=O)c1ccc(-c2cnc3ncc(Cc4ccc5ncccc5c4)n3n2)cc1F
-9.15636,3188386,Cc1cc(-c2ncc(CC(=O)Nc3ccc(-c4cnccn4)cn3)cc2C)ccn1
-8.22176,3188551,Cc1c(Cn2c(C)nc3c(C(=O)O)cc(N4CCOCC4)cc32)cccc1C(F)(F)F
-7.77410,3218390,Cc1[nH+]c[nH]c1CN1CCN(C(=O)N[C@@H](CC(C)C)C(=O)O)[C@@H](Cc2ccccc2)C1=O
-7.22060,3218576,COc1c(OCCC[NH+]2CCOCC2)ccc2c1[NH+]=C(NC(=O)c1cnc(N)nc1)N1CC[NH+]=C21
-7.60426,3218578,COc1ccc(-c2ccc3ncc4c(c3c2)n(-c2ccc(N3CC[NH2+]CC3)c(C(F)(F)F)c2)c(=O)n4C)cn1
-8.24773,3219124,COC[C@H](C)Oc1cc(Oc2cnc(C(=O)N3CCC3)cn2)cc(C(=O)Nc2cnc(C)cn2)c1
-6.87390,3219143,COc1cc(F)ccc1Cn1ccc2c3c(ncc21)C(=O)N(O)CC3
-5.22078,3220708,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H]([NH+](C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@H]1C
-7.71423,3234237,Fc1ccc(C[NH+]2CCC(Nc3ccc(C(F)(F)F)nn3)CC2)cc1F
-7.96682,3234681,CC(C)(C)NC(=O)c1nn(-c2ccc(F)cc2F)c2c1[C@H]1CC[C@@H]2C1
-8.25195,3235279,N#Cc1c(N)nc(SCc2csc(-c3ccc(Cl)cc3)n2)c(C#N)c1-c1ccc(OCCO)cc1
-7.71553,3235620,COC1=C(OC)[C@H](O)[C@H](C/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@@H](C)C1=O
-6.89006,3249110,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(CCO)C[C@@H]3O[C@H]1C[C@H]([NH3+])[C@H](O)[C@H](C)O1
-6.46118,3259907,Cc1nc2ccccc2c(-c2ccc3c4c(ccnc24)CCO3)c1[C@H](OC(C)(C)C)C(=O)O
-6.79568,3260505,CCc1cnc(N2CCC(c3nc(COc4ccc(-n5cnnn5)cc4)cs3)CC2)nc1
-9.06161,3260567,Cc1cccc(-c2[nH]c(CNc3ccccc3F)[nH+]c2-c2ccc3ncnn3c2)n1
