minimizedAffinity,ID,SMILES
-6.44511,2381408,CC(C)(C)C[C@@H]1[NH2+][C@@H](C(=O)N[C@H]2CC[C@H](O)CC2)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12
-9.04582,2381848,CCC[C@H](Oc1cc(C)c(-n2cc(C(F)(F)F)cn2)c(C)c1)c1ccc(C(=O)NCCC(=O)O)cc1
-6.8595,2386346,CCOc1cc(C(C)(C)C)ccc1C1=[NH+][C@@](C)(c2ccc(Cl)cc2)[C@@](C)(c2ccc(Cl)cc2)N1C(=O)N1CC[NH+](CCCS(C)(=O)=O)CC1
-5.96393,2386558,CN(C)C(=O)[C@H]1C[C@@H]1c1ccc(-c2ncn(C)c2Sc2ccc(Cl)cn2)cc1
-6.48433,2386889,Cn1cc(-c2cnn3c(N)c(Br)c([C@@H]4CCC[NH2+]C4)nc23)cn1
-8.26467,2387080,Cc1nc(-c2cn3c(n2)-c2ccc(-c4cnn(C(C)(C)C(N)=O)c4)cc2OCC3)n(C(C)C)n1
-6.49667,2387144,COc1cccc(/C=N/N(C(=O)C(F)(F)F)c2ccc(C)cc2C)c1
-7.51195,2387408,CCCC[C@]1(CC)CS(=O)(=O)c2cc(C[NH2+]C(CC(=O)O)CC(=O)O)c(OC)cc2[C@@H](c2ccccc2)[NH2+]1
-7.95804,2392545,COc1cc(C(=O)NC2CC[NH+](C)CC2)c(F)cc1Nc1ncc2c(n1)N(C1CCCC1)CC(F)(F)C(=O)N2C
-6.86082,2393130,COc1cc(OC)c2c(=O)[nH]c(-c3cc(C)c(OCCO)c(C)c3)nc2c1
-8.55559,2396661,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1
-7.77786,2396989,NC1=[NH+][C@@]2(c3cc(NC(=O)c4ccc(F)cn4)ccc3F)COC[C@H]2CS1
-8.50274,2397415,Cc1cc(C[C@@H](NC(=O)N2CCC(c3cc4ccccc4[nH]c3=O)CC2)C(=O)N2CC[NH+](C3CC[NH+](C)CC3)CC2)cc2cn[nH]c12
-8.30558,2397450,OC[C@H]1O[C@@H](c2cc(Cc3cc4cccccc-4c3)ccc2O)[C@H](O)[C@@H](O)[C@@H]1O
-6.91507,2397733,COc1cc([C@@H]2[C@H]3CO[C@@]4(O)C(=O)[C@@H]2C=C([C@H]2Oc5cc(O)cc(O)c5C(=O)[C@@H]2O)[C@@H]34)ccc1O
-7.28497,2397751,CCOC(=O)c1c(C)cc2nc(COC(=O)NCCO)n(-c3ccccc3S(=O)(=O)NC)c(=O)c2c1C
-6.99395,2402737,COc1cc(C(=O)O)ccc1NC(=O)[C@@H]1[NH2+][C@@H](CC(C)(C)C)[C@](C#N)(c2ccc(Cl)cc2F)[C@H]1c1cccc(Cl)c1F
-9.08985,2403108,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CC[NH2+]CC1
-8.08176,2403238,C[C@H]1CO[C@@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12
-9.37717,2403318,Cn1c(C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Br)cn5)n(C)c4c3)CCC2)nc2ccc(/C=C/C(=O)O)cc21
-8.93992,2408045,CNC(=O)C[NH+]1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1
-7.03795,2419346,CN(C)c1cc2c(cc1Sc1nc3c(N)nccc3n1CC[NH2+]CC(C)(C)C)OCO2
-7.8307,2431768,C[NH2+][C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(C(=O)c2ccc(F)cc2)cs1)C1CCCCC1
-7.32869,2442750,Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc(S(C)(=O)=O)cc1
-5.68709,2443262,COc1ccsc1C[NH2+]CC[C@@]1(c2ccccn2)CCOC2(CCCC2)C1
-6.87069,3039502,C[C@H](Nc1ncnc2[nH+]c[nH]c12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1
-7.18833,3039503,CC(C)(C)C#Cc1cc(N(C(=O)[C@H]2CC[C@H](C)CC2)[C@H]2CC[C@H](O)CC2)c(C(=O)O)s1
-6.34978,3039509,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H]([NH+](C)C)[C@H]2O)[C@@H](CC[NH+]2CCCCC2)C[C@@H](C)C(=O)/C=C/C(C)=C\[C@@H]1C[NH+]1CCCCC1
-7.80357,3039511,COc1cc(C[NH2+]CCC2CCOCC2)ccc1Oc1cnc(C(N)=O)cn1
-7.63482,3039513,CC[C@@](C)(Nc1ccnc(-c2c[nH]c3ncccc23)n1)C(=O)NCC(F)(F)F
-7.23234,3039515,CCCCC1(CCCC)CN(c2ccccc2)c2cc(SC)c(OCC(=O)N[C@@H](C(=O)NCC(=O)O)c3ccccc3)cc2S(=O)(=O)C1
-7.14211,3039517,Cc1cnc(NC(=O)Nc2cc(Br)c(C)cc2OC[C@@H]2C[NH2+]CCO2)cn1
-7.15255,3039518,COc1cc(NC(=O)CC[NH+]2CCC(OC(=O)Nc3ccccc3-c3ccccc3)CC2)c(Cl)cc1C[NH2+]C[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12
-6.17295,3039523,CCC[C@@H](N(NC(=O)c1cccc(OC)c1CC)C(=O)c1cc(C)cc(C)c1)C(C)(C)C
-9.0401,3039525,C[NH+]1CC[NH+](C2CCN(C(=O)Nc3cc(Oc4ccc(NC(=O)C5(C(=O)Nc6ccc(F)cc6)CC5)c(F)c4)ccn3)CC2)CC1
-6.50917,3039528,C[N@@H+]1CC[N@@H+]([C@@H]2C[C@@H](c3ccccc3)c3ccc(Cl)cc32)CC1(C)C
-5.95611,3039530,O=c1ccc2c([C@@H](O)C[NH2+]CCCCCCOCC(F)(F)c3ccccc3)ccc(O)c2[nH]1
-7.51103,3039531,Cc1c(F)cccc1NC(=O)Nc1ccc(Cl)c(S(=O)(=O)[C@H]2CCC[NH2+]C2)c1O
-7.03624,3039532,CCOC(=O)NC(=[NH2+])NC(=O)Cc1c(Cl)cccc1Cl
-6.79605,3039733,C[C@@H](C[N@H+]1CC[C@@]2(C)c3cccc(O)c3C[C@@H]1C2(C)C)OCc1ccccc1
-8.4919,3040440,CNC(=O)c1ccccc1Nc1cc(Nc2ccc(N3CCOCC3)cc2OC)ncc1C(F)(F)F
-5.05594,3084803,CO[C@H]1[C@@H](O)[C@H]([NH3+])[C@@H](O[C@H]2O[C@H]([C@H](C)[NH3+])CC[C@H]2[NH3+])[C@H](O)[C@@H]1N(C)C(=O)C[NH3+]
-5.7268,3085199,C[N+]1(C)[C@@H]2C[C@@H](O[C@@H]3c4ccccc4CSc4ccccc43)C[C@H]1[C@@H]1O[C@@H]12
-8.02091,3085474,NC(=[NH2+])c1ccc(-c2ccc(OC[C@@H]3C[C@@H](CC(=O)O)C(=O)N3)cc2)cc1
-6.2514,3092562,Cc1nc(-c2cnn(C)c2-c2ccc(C(F)(F)F)cn2)c2c(N3CCC3)ncnn12
-8.13227,3092650,O=C1CCCN1c1ccc(Oc2ccc3c(c2)CC[N@@H+](C2CCC2)CC3)nc1
-6.98168,3099551,C[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)CCCC[C@@H]1CCSS1)C(=O)O
-7.02512,3109802,COc1ncnc(Cn2cc(C(=O)NCCO)c3ncc(C)cc32)c1C
-5.08011,3112741,O=C(NC1CC[NH2+]CC1)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)[O-]
-9.25501,3113165,COc1cccc(CNc2ccc(S(=O)(=O)Nc3nc4ccccc4s3)cc2)c1O
-7.71474,3113974,CS(=O)(=O)Nc1ccc(C(=O)O[C@@H](Cc2c(Cl)c[n+]([O-])cc2Cl)c2ccc(OC(F)F)c(OCC3CC3)c2)cc1OCC1CC1
-6.98167,3114577,[NH3+]CC(=O)Nc1cncc(-c2nn3c(=O)cc(N4CC[NH2+]CC4)nc3s2)c1
-7.46932,3115681,C[NH+]1CCN(c2ccc(Nc3ncc4cc(C#N)c(=O)n(C5CCCC5)c4n3)cc2)CC1
-7.52851,3120215,COc1cccc2cc(-c3nc([C@H]4CC[C@H](C(=O)O)CC4)n4ncnc(N)c34)[nH]c12
-7.56337,3121539,CC1=CC[C@H](C(=O)N(c2cc(C#CC(C)(C)C)sc2C(=O)O)[C@H]2CC[C@](O)(CO[C@H]3CCOC3)CC2)CC1
-11.4115,3121849,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1[nH]cc(-c2ccc3cc(-c4ccc5[nH]c([C@@H]6CCCN6C(=O)[C@@H](NC(=O)OC)C(C)C)[nH+]c5c4)ccc3c2)[nH+]1)C(C)C
-8.66196,3125702,CC(C)[C@@H](CS(=O)(=O)C(C)C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1
-5.79822,3126832,CC(C)[C@H]1NC(=O)[C@H]2CSSCC/C=C/[C@H](CC(=O)N[C@H](C)C(=O)N2)OC(=O)C[C@@H]1O
-7.54671,3126842,COc1ccc2c(c1)[C@@H]1C[C@]1(C(=O)N1[C@@H]3CC[C@H]1C[N@H+](C)C3)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)N(C)C)cc21
-8.70801,3128043,Cc1nc(Nc2n[nH]c3c2CN(C(=O)N[C@H](C[NH+](C)C)c2ccccc2)C3(C)C)c2sccc2n1
-8.43655,3133037,Cc1c(Cc2ccccc2)nnc(N2CCN(c3cnc(C(C)(C)O)cn3)[C@H](C)C2)c1C
-7.36032,3137301,CCOC(=O)[C@H](C)C[C@@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O
-8.25974,3137304,Cc1ncccc1NC(=O)c1ccc2c(c1)CC[C@@H]1C[C@@](O)(C(F)(F)F)CC[C@@]21Cc1ccccc1
-7.35001,3137306,[NH3+][C@H](CCC(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)O)C(=O)O
-6.85649,3137308,NC(=O)c1cnc2[nH]ccc2c1N[C@@H]1[C@@H]2C[C@@H]3C[C@H]1C[C@@](O)(C3)C2
-8.40998,3137312,COc1c(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(-n2ccc(=O)[nH]c2=O)cc1C(C)(C)C
-7.24952,3137313,NC(=O)c1cccc([C@H]2C[C@H]3CC[C@@H](C2)[N@@H+]3CCN(CC2CCCCC2)C(=O)[C@@H](O)CO)c1
-8.75295,3137314,CC#CC[C@H](C)[C@H](O)/C=C/[C@@H]1[C@H]2c3cccc(CCCC(=O)O)c3O[C@H]2C[C@H]1O
-8.11715,3137316,Cc1ncccc1NC(=O)c1ccc2c(c1)CC[C@@H]1C[C@@](OP(=O)(O)O)(C(F)(F)F)CC[C@@]21Cc1ccccc1
-7.36804,3137320,Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1
-7.89604,3137321,COc1ccc2c3c1O[C@H]1C(OC(=O)c4ccccc4)=CC[C@@H]4[C@@H](C2)[N@@H+](C)CC[C@@]341
-8.59136,3137331,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nccnc3N(C)S(C)(=O)=O)n2)cc1
-8.34205,3137336,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](C[NH3+])Cc2ccc(F)c(F)c2)oc1Cl
-5.69526,3138543,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@]4(C)[C@@H](O)[C@@H]([N+]5(C)CCCCC5)C[C@@H]34)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1
-6.35418,3138624,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H]([NH+](C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C\[C@@H]1C
-6.07033,3138665,C=C[C@H]1C[N@@H+]2CC[C@H]1C[C@H]2[C@H](OC(=O)OCC)c1ccnc2ccc(OC)cc12
-6.33324,3139186,Cc1nc(N2CC[NH+](C)CC2)c2nc(-c3ccccc3Cl)n(C3CCOCC3)c2n1
-5.13658,3142543,CC[C@@H](COC(=O)c1cc(OC)c(OC)c(OC)c1)[N@H+](C)CC[N@H+](C)[C@@H](CC)COC(=O)c1cc(OC)c(OC)c(OC)c1
-8.8034,3182444,O=C(O)[C@]1(Cc2cccc(Nc3nccs3)n2)CC[C@@H](Oc2cccc(Cl)c2F)CC1
-6.5579,3182621,Cc1cc(C(=O)NOCCO)c(Nc2ccc(I)cc2F)n(C)c1=O
-5.07318,3183075,CN/C(=C/[N+](=O)[O-])NCCSCc1csc(C[NH+](C)C)n1
-6.99562,3183409,CNC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F
-7.13139,3183740,NC(=O)Cn1c(=O)cc(CC[NH+]2CCN(c3nccc4sccc34)CC2)c2ccc(F)cc21
-9.38041,3184679,COc1cc(CCc2cc(NC(=O)c3ccc(N4C[C@@H](C)[NH2+][C@H](C)C4)cc3)n[nH]2)cc(OC)c1
-8.06417,3184846,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CC[N@@H+]3C[C@H]2C[C@@H](OC(=O)COc2ccc(OC)cc2)[C@@H]1OC
-6.03333,3185463,C[NH+]1CCN(c2ccccc2/C=C2\SCCN(c3ccc(Cl)c(Cl)c3)C2=O)CC1
-8.96006,3186534,N#CC1(c2ccc(NC(=O)c3cccnc3NCc3ccncc3)cc2)CCCC1
-6.20671,3186538,COC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H]([NH3+])C3=CCC=CC3)[C@H]2SC1
-5.88614,3186849,O=C(O)CCCC[C@@H](CCSCc1ccccc1)SCc1ccccc1
-9.66458,3187384,CCC(C)(C)OC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
-7.95683,3187503,CC(C)c1noc(N2CCC(COc3ccc(-c4ccc(S(C)(=O)=O)cc4)nc3)CC2)n1
-7.38304,3187723,Cn1cnc2c(F)c(Nc3ccc(Br)cc3F)c(C(=O)NOCCO)cc21
-5.93487,3187812,CC(=O)S[C@H](C(=O)N[C@H]1Cc2ccccc2[C@H]2CCC[C@@H](C(=O)O)N2C1=O)C(C)C
-7.97218,3188267,CNC(=O)c1ccc(-c2cnc3ncc(Cc4ccc5ncccc5c4)n3n2)cc1F
-8.80842,3188386,Cc1cc(-c2ncc(CC(=O)Nc3ccc(-c4cnccn4)cn3)cc2C)ccn1
-8.3903,3188551,Cc1c(Cn2c(C)nc3c(C(=O)O)cc(N4CCOCC4)cc32)cccc1C(F)(F)F
-6.05326,3218390,Cc1[nH+]c[nH]c1CN1CCN(C(=O)N[C@@H](CC(C)C)C(=O)O)[C@@H](Cc2ccccc2)C1=O
-6.25635,3218576,COc1c(OCCC[NH+]2CCOCC2)ccc2c1[NH+]=C(NC(=O)c1cnc(N)nc1)N1CC[NH+]=C21
-7.78011,3218578,COc1ccc(-c2ccc3ncc4c(c3c2)n(-c2ccc(N3CC[NH2+]CC3)c(C(F)(F)F)c2)c(=O)n4C)cn1
-8.45891,3219124,COC[C@H](C)Oc1cc(Oc2cnc(C(=O)N3CCC3)cn2)cc(C(=O)Nc2cnc(C)cn2)c1
-6.79101,3219143,COc1cc(F)ccc1Cn1ccc2c3c(ncc21)C(=O)N(O)CC3
-6.37144,3220708,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H]([NH+](C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@H]1C
-7.2598,3234237,Fc1ccc(C[NH+]2CCC(Nc3ccc(C(F)(F)F)nn3)CC2)cc1F
-7.14709,3234681,CC(C)(C)NC(=O)c1nn(-c2ccc(F)cc2F)c2c1[C@H]1CC[C@@H]2C1
-7.02393,3235279,N#Cc1c(N)nc(SCc2csc(-c3ccc(Cl)cc3)n2)c(C#N)c1-c1ccc(OCCO)cc1
-7.43461,3235620,COC1=C(OC)[C@H](O)[C@H](C/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@@H](C)C1=O
-7.05187,3249110,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(CCO)C[C@@H]3O[C@H]1C[C@H]([NH3+])[C@H](O)[C@H](C)O1
-6.54581,3259907,Cc1nc2ccccc2c(-c2ccc3c4c(ccnc24)CCO3)c1[C@H](OC(C)(C)C)C(=O)O
-6.67309,3260505,CCc1cnc(N2CCC(c3nc(COc4ccc(-n5cnnn5)cc4)cs3)CC2)nc1
-8.99085,3260567,Cc1cccc(-c2[nH]c(CNc3ccccc3F)[nH+]c2-c2ccc3ncnn3c2)n1
-8.19938,3261331,CC(C)c1cc(Oc2c(Cl)cc(-n3nc(C#N)c(=O)[nH]c3=O)cc2Cl)n[nH]c1=O
-8.44089,3264002,CNS(=O)(=O)Nc1nccc(Cc2c(C)c3ccc(Oc4ncccn4)cc3oc2=O)c1F
-7.57568,3264610,CC(C)[C@](O)(c1ccc2cc(OC(F)F)c(OC(F)F)cc2c1)c1c[nH]nn1
-7.91006,3265032,c1cn2cc(-c3ccc4cn[nH]c4c3)nc(Nc3ccc(N4CCOCC4)cc3)c2n1
-6.68034,3275586,C[C@@H](CN1c2ccccc2Sc2ccccc21)C[NH+]1CC[NH+](CCOCCO)CC1
-5.4227,3286580,Fc1ccc2c(CC[NH2+]Cc3cccc(OCC(F)(F)C(F)F)c3)c[nH]c2c1
-5.61888,3286797,COc1ccc2cc(OCC3(C(=O)O)CN(C(=O)c4ccc(F)cc4)C3)ccc2c1
-5.91124,3286830,C[C@H]1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccc(F)cc21
-9.00594,3287218,Cc1cc(-c2ccc3c(c2)CC[C@H]3[NH+]2CC3(CCN(C(=O)Cc4cn5cc(C)sc5n4)CC3)C2)ncn1
-7.00134,3287255,O=C(CCCCNC(=O)c1nc(-c2nccs2)sc1C1CC1)NO
-7.49493,3287379,O=C1C=CN(c2c(F)cc(N3C[C@H](CNc4ccon4)OC3=O)c(F)c2F)CC1
-9.21343,3287735,CC[C@H](C)n1cc(C)c2c(C(=O)NCc3c(C)cc(C)[nH]c3=O)cc(-c3ccc(N4CC[NH2+]CC4)nc3)cc21
-10.05116,3298910,CCc1nc2ccc(Cl)cn2c1C(=O)NCc1ccc(N2CCC(c3ccc(OC(F)(F)F)cc3)CC2)cc1
-8.00364,3301594,COc1cnc(-n2cnc(C)n2)c2c1c(C(=O)C(=O)N1CCN(C(=O)c3ccccc3)CC1)cn2COP(=O)(O)O
-7.21209,3301601,CN1C(N)=[NH+][C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)CS1(=O)=O
-7.91454,3301604,O=C(O)COC[C@H]1CC[C@H](COC(=O)N(c2ccccc2)c2ccc(Cl)cc2)CC1
-7.85152,3301606,CC1(C)CN(C(=O)c2ccc(-c3cccc4nc(NC(=O)C5CC5)nn34)cc2)C1
-7.34156,3301607,O=C(Nc1nc2cccc(-c3ccc(C[NH+]4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1
-7.6049,3301608,Cc1nc(NNC(=O)[C@H](CC2CCCC2)CN(O)C=O)c(F)c(N2CC[N@@H+]3CCOC[C@@H]3C2)n1
-8.86405,3301609,Cc1cc(C)c2[nH+]c(-c3cnc(NCCCC4CC[NH+](C)CC4)nc3C)[nH]c2c1
-8.83718,3301610,CC[NH+]1CC[NH+](Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1
-7.60708,3301612,COC(=O)N[C@@H](C)CNc1nccc(-c2cn(C(C)C)nc2-c2cc(Cl)cc(NS(C)(=O)=O)c2F)n1
-6.65654,3301613,C[NH2+][C@]1(c2ccccc2)CC[C@]2(CC1)OCCc1c3cc(F)ccc3[nH]c12
-7.83501,3301620,COc1cnc(-n2cnc(C)n2)c2[nH]cc(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c12
-8.23176,3301622,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC([NH+]4CC[NH+](C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1
-8.68846,3301625,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1
-6.87709,3301671,O=C(O)CCC/C=C\C[C@H]1[C@@H]2CC[C@@H](C2)[C@@H]1NS(=O)(=O)c1ccccc1
-7.89243,3301673,CCCCCNC(=O)c1coc([C@H]2[C@@H](Cc3ccccc3CCC(=O)O)[C@@H]3CC[C@H]2O3)n1
-7.30461,3301679,CCCC[C@](C)(O)C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCCO
-7.18387,3301681,CCO[C@H]1O[C@H]([C@@H](COCc2ccccc2)OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1O
-5.20069,3301800,CC=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H]([NH3+])c3ccc(O)cc3)[C@H]2SC1
-7.57451,3304244,Cc1nn(-c2ncccc2CO)cc1C[NH+]1CCC2(CC1)OCC(F)(F)c1cc(Cl)sc12
-5.66078,3306803,CN1CCN2c3c(cccc31)[C@@H]1C[N@@H+](CCCC(=O)c3ccc(F)cc3)CC[C@@H]12
-7.5576,3306902,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)c3c[nH]c4cccnc4c3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O
-6.86273,3306903,CC(=O)NS(=O)(=O)c1cc(N)ccc1S(=O)(=O)c1ccc(N)cc1
-6.23445,3306918,CC(C)n1c(=O)c(C(=O)NCCC[NH+]2CCCCC2)c(O)c2ccsc21
-9.01526,3311228,O[C@@](Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(-c2ccc(OCC(F)(F)F)cc2)cn1
-7.03319,3314565,COC[C@H](C)NC(=O)c1nc(N2CC[C@@H](NC(=O)c3[nH]c(C)c(Cl)c3Cl)[C@@H](OC)C2)sc1C(=O)O
-8.24554,3318007,O=C(O)[C@H]1[C@H]2CC[C@H](CC2)[C@@H]1Nc1nc(-c2c[nH]c3ncc(F)cc23)ncc1F
-8.53205,3319236,COc1ccc(S(=O)(=O)N[C@@H](CNc2nc(C)nc(N3CCC(c4ccc5c(n4)NCCC5)CC3)c2C)C(=O)O)cc1
-7.11226,3330226,O=c1nc(N2CC[NH+](CC3CCCCC3)CC2)sc2c([N+](=O)[O-])cc(C(F)(F)F)cc12
-8.36485,3334567,C[C@@H](c1ccc2nccn2c1)n1nnc2ncc(-c3cnn(C)c3)nc21
-6.83545,3334624,Cc1cc(C[C@@H](OC(=O)N2CCC(N3CCc4ccccc4NC3=O)CC2)C(=O)N2CCC([NH+]3CCOCC3)CC2)cc(C)c1O
-7.84597,3334824,CC(C)[C@@H](NC(=O)NCC(C)(C)O)C(=O)N1CC[C@](O)(c2ccc(Cl)cc2)C(C)(C)C1
-6.30706,3335793,Cc1[nH]nc(C(F)(F)F)c1Cc1sc2c(c1C(=O)N1C[C@](C)(O)CO1)c(=O)n(C)c(=O)n2C(C)C
-6.15419,3337527,CCCCn1ccc(N2CCC(c3ccccc3)CC2)c(Cl)c1=O
-5.83727,3338194,CS(=O)(=O)c1ccc(-n2cc(Cl)c(OC3CCN(c4ncc(Cl)cn4)CC3)cc2=O)c(F)c1
-7.50055,3338866,COc1ccc(CNC(=O)c2cc(-c3cncc(Cl)c3)cnc2-c2ccccn2)nc1OC
-7.77055,3341939,O=C(O)[C@H](Oc1cccc(C(F)(F)F)c1)c1ccc(Cl)cc1
-7.30768,3348861,O=C1c2c(O)cc(O)cc2O[C@H](c2cc(O)c(O)c(O)c2)[C@H]1O
-9.83332,3348923,C[C@@H](NC(=O)c1ncnc(N)c1Cl)c1ncc(C(=O)Nc2cc(C(F)(F)F)c(Cl)cn2)s1
-7.60878,3348932,CC(C)[NH+](CC[C@H](c1ccccc1)c1cc(CO)ccc1O)C(C)C
-8.13725,3349001,CC[C@H](CC#N)OC(=O)N[C@@H](C)c1cccc(NC(=O)Nc2ccc(-c3cnco3)c(OC)c2)c1
-6.93726,3351077,NC(=O)c1cc[n+](CC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)[C@@H](c4ccccc4)S(=O)(=O)[O-])[C@H]3SC2)cc1
-8.13476,3353410,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CC[NH+](C)C
-7.84917,3353541,C[C@]1(C(=O)N(CCCC(=O)O)Cc2cccc(Cl)c2)CCN1C(=O)c1csc2ccccc12
-6.35738,3354350,CCCOC(=O)Cc1ccc(OCC(=O)N(CC)CC)c(OCC)c1
-7.76333,3355009,CCOc1cc(=O)[nH]cc1-c1ccc(CC(=O)Nc2cc(C(C)(C)C(F)(F)F)on2)c(F)c1
-6.57678,3356433,Cc1c[nH]c2ncnc(N3CCC(C[NH3+])(C(=O)Nc4cccc(OC(=O)N(C)C)c4)CC3)c12
-9.23386,3358920,O=C(O)C[C@H]1CCc2c1[nH]c1ccc(OCc3ccc(C4CCCC4)c(C(F)(F)F)c3)cc21
-8.61583,3358954,CCS(=O)(=O)c1cc2cc(C[C@](O)(CC(C)(C)c3ccc(F)cc3C(N)=O)C(F)(F)F)[nH]c2cn1
-6.49663,3359265,Cc1[nH]c2cc(C(=O)N3CCC4(CC3)CC(=O)c3c(cnn3C(C)C)C4)ccc2[nH+]1
-6.48642,3360203,COc1ccc(Cl)c(Nc2nc3ccccc3nc2NS(=O)(=O)c2cccc(NC(=O)C(C)(C)[NH3+])c2)c1
-8.62856,3391662,Cc1cnc(C(=O)N[C@H]2CCCCC/C=C\[C@@H]3C[C@@]3(C(=O)NS(=O)(=O)C3CC3)NC(=O)[C@@H]3C[C@@H](Oc4nc5ccccc5c5ccccc45)CN3C2=O)cn1
-9.494,3392776,COc1ccc(S(=O)(=O)Nc2cc(-c3c(O)ccc4ccccc34)c(O)c3ccccc23)cc1
-6.54061,3393588,O=C(c1cccnc1)N1CCN2C(=O)c3ccncc3[C@]12c1ccc(Cl)cc1
-9.24942,3402762,C[NH+]1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1
-7.89064,3407547,COc1ccccc1[C@H](Cn1c(=O)n(C(C)(C)C(=O)O)c(=O)c2c(C)c(-c3ncco3)sc21)OC1CCOCC1
-9.43618,3408248,C[C@@H](Nc1cc(F)cc(F)c1)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12
-9.24393,3408947,COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(/C=C/c4ccc(C[N@@H+]5C[C@@H](C)O[C@@H](C)C5)cc4)n[nH]c3c1)C(=O)N2
-7.9598,3410450,Cc1cn2nc([C@@H]3CCCCN3C(=O)c3cc(Cl)ccc3NS(C)(=O)=O)cc2nc1N1CC[C@H]([NH3+])C1
-8.19513,3414621,CCN(c1cc(-c2ccc(C[NH+]3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1
